full_model_td,full_model_asd,intensity_channel_td,intensity_channel_asd,orientation_channel_td,orientation_channel_asd,color_channel_td,color_channel_asd,motion_channel_td,motion_channel_asd,flicker_channel_td,flicker_channel_asd
0.870494131,0.834816462,0.867540793,0.841148876,0.892065882,0.842925492,0.783100691,0.799180661,0.863308615,0.836961361,0.775536437,0.777348234
0.87711844,0.840983621,0.874815415,0.847539378,0.897207879,0.848900502,0.794216818,0.804228006,0.870515177,0.843444965,0.781691224,0.782957278
0.874496782,0.849567148,0.873478803,0.857302892,0.8923211,0.854788425,0.795912723,0.815244846,0.869787201,0.854131123,0.781647491,0.795406101
0.884000639,0.855516024,0.87511783,0.853613508,0.906071152,0.873788676,0.804134036,0.807426907,0.87394599,0.848400099,0.793552254,0.796046222
0.877419478,0.850515485,0.872808861,0.848910405,0.893433025,0.867871523,0.807744109,0.811372213,0.86935267,0.842269037,0.788010008,0.794356852
0.863279191,0.845767877,0.868471337,0.853941213,0.873374894,0.851527701,0.827152876,0.829973477,0.861279665,0.847522334,0.791482311,0.80147308
0.863107332,0.846476226,0.868391982,0.85397564,0.872642749,0.851102093,0.829735151,0.831819254,0.861187909,0.847732882,0.796790011,0.797370842
0.832681367,0.83051998,0.847449852,0.850512651,0.827743641,0.815587607,0.837225193,0.847288903,0.838123902,0.842682498,0.780352682,0.794641442
0.828941478,0.826227276,0.847373759,0.845754938,0.802774119,0.788657503,0.865254545,0.862101429,0.837864568,0.836960909,0.786857797,0.792621419
0.821194058,0.818385897,0.839532253,0.835892851,0.757561471,0.758574225,0.884813589,0.869229266,0.828434659,0.829522182,0.783897325,0.79215026
0.826380414,0.827518188,0.836809697,0.839130583,0.740494126,0.748744494,0.901710056,0.878093295,0.831089131,0.835135765,0.779255401,0.79110277
0.831544265,0.843903536,0.841772494,0.853983517,0.731513255,0.754103806,0.907156109,0.884820433,0.836089759,0.849411756,0.777650223,0.792591837
0.828375389,0.845266518,0.838556012,0.855025924,0.726790848,0.759100377,0.904960582,0.885965482,0.833661111,0.851026896,0.784722655,0.797061463
0.847906692,0.863316544,0.860554036,0.869276185,0.727307162,0.764923404,0.914360301,0.888430373,0.855412585,0.867371237,0.782145034,0.799150827
0.849527855,0.870826005,0.862236934,0.87168748,0.747579841,0.792747062,0.897202883,0.882561616,0.861192513,0.872052066,0.779736503,0.79950631
0.87752924,0.881552388,0.891434077,0.875774646,0.77251259,0.797162442,0.912613518,0.881650378,0.888482548,0.876866036,0.791173494,0.80110107
0.848285121,0.872444601,0.859220422,0.860230135,0.796589454,0.824581397,0.865313084,0.865280149,0.856369139,0.862671641,0.769191759,0.799021394
0.846940541,0.865453494,0.851247422,0.841407481,0.797326801,0.840532176,0.856526581,0.851365407,0.853969708,0.843831072,0.785915993,0.79542819
0.845321803,0.861491092,0.846181907,0.844519366,0.801210616,0.823894848,0.850920382,0.853127373,0.849496146,0.845961376,0.789544977,0.792800386
0.838271544,0.841853287,0.829403544,0.812417695,0.810005909,0.825545211,0.843673695,0.837433275,0.832832624,0.81330778,0.79361538,0.78417492
0.835719498,0.812687652,0.816663186,0.78225124,0.818801884,0.806970475,0.816859149,0.813094885,0.815791434,0.784288988,0.779746537,0.775735763
0.829095525,0.789102617,0.797866341,0.747127636,0.824489105,0.802980028,0.813694063,0.788341297,0.79784366,0.748867847,0.780279381,0.773910293
0.807582206,0.786362344,0.781796213,0.742384283,0.802183868,0.798426358,0.787113806,0.77580834,0.779116545,0.740311131,0.784984127,0.773534492
0.798057572,0.760964256,0.761781474,0.714299125,0.801790987,0.780124149,0.764610304,0.741965439,0.762756399,0.710159347,0.790686173,0.765761563
0.819214805,0.764369196,0.787640046,0.727057039,0.826996777,0.788093419,0.761182332,0.732818656,0.781563799,0.716615245,0.781445738,0.758941998
0.834700694,0.742315404,0.807299996,0.715414692,0.84706595,0.769204333,0.753267416,0.695930954,0.788567991,0.694097767,0.79239269,0.747593046
0.818938404,0.729831515,0.797417116,0.719119912,0.839184572,0.757237606,0.729732873,0.676645374,0.771883062,0.68868417,0.782917039,0.741618371
0.790102383,0.722068721,0.775418809,0.72076621,0.825897022,0.753983683,0.698376464,0.660021046,0.737750542,0.684079507,0.773189409,0.744687284
0.779610668,0.72241124,0.770358021,0.728250081,0.822521039,0.755684802,0.678746716,0.657857205,0.726909926,0.68917137,0.772094639,0.751558371
0.776546146,0.724842331,0.785392197,0.735049416,0.823586853,0.764312863,0.670231099,0.655872665,0.731832993,0.693781977,0.777798504,0.747421006
0.772438465,0.740408238,0.77772847,0.743948209,0.810151521,0.781954088,0.670406302,0.66239946,0.730663361,0.701631647,0.767848361,0.760507196
0.763837015,0.73455621,0.783090475,0.744402182,0.803724494,0.784729938,0.666440515,0.654318649,0.742092224,0.697253725,0.767000646,0.756131712
0.772146242,0.745960993,0.790014916,0.760982288,0.816515762,0.787076529,0.670074742,0.670876892,0.747223502,0.716355869,0.777471558,0.765494132
0.763098708,0.744632071,0.788657484,0.771599932,0.807152297,0.787785631,0.671207775,0.66975872,0.742680333,0.724942247,0.780799606,0.762030841
0.771397988,0.767335772,0.79908728,0.788738576,0.813914718,0.804427047,0.676760873,0.682368935,0.755929789,0.753468096,0.782440234,0.765774972
0.773452652,0.77457801,0.79923941,0.795064106,0.823033111,0.810667497,0.675201752,0.689473096,0.765330079,0.765655183,0.772256674,0.768783824
0.784970775,0.781444848,0.805092041,0.805437116,0.830454778,0.820407681,0.682731489,0.690711176,0.772248777,0.772767949,0.780667955,0.77664613
0.79273074,0.799863481,0.811863697,0.820901866,0.825429949,0.820630544,0.686581184,0.705817801,0.786237868,0.795854332,0.782285117,0.77915582
0.799467776,0.808759761,0.822241214,0.82970481,0.823964557,0.825140944,0.707406879,0.722217502,0.801246545,0.811620769,0.792396849,0.783082856
0.812891342,0.821703862,0.839333813,0.83391564,0.823264538,0.832442184,0.714545014,0.738746252,0.82127595,0.820978701,0.796353659,0.794087134
0.825242736,0.831560477,0.854819948,0.845440288,0.830164897,0.835385037,0.738745068,0.764222493,0.832415884,0.834260685,0.805628512,0.795664808
0.831428882,0.848642372,0.853893594,0.855799458,0.832295889,0.839382631,0.751991271,0.790506815,0.831617348,0.849808976,0.810463805,0.802779956
0.830947346,0.838655514,0.856634856,0.851386013,0.830982668,0.833496415,0.756770521,0.778807126,0.833098852,0.840510432,0.814841747,0.798653299
0.825388802,0.842103224,0.841480956,0.85228075,0.82640131,0.838805467,0.772496273,0.799906022,0.823071659,0.843449164,0.805905796,0.798752827
0.832155339,0.856521135,0.849595339,0.858662093,0.832965299,0.847891431,0.779282933,0.815123369,0.831648324,0.853072953,0.797377523,0.802268962
0.825484642,0.873119492,0.847286442,0.875539817,0.831864012,0.859898046,0.781674857,0.837524973,0.83086055,0.873516825,0.775826982,0.808668895
0.824268004,0.874636775,0.844124897,0.879267929,0.833787936,0.862503676,0.7739557,0.83922476,0.824427902,0.875527363,0.775826982,0.811613514
0.837187734,0.87645056,0.849162813,0.875435138,0.840834934,0.861582269,0.79649459,0.852108391,0.841966831,0.87447236,0.777964237,0.804560866
0.844825892,0.868032417,0.85672169,0.870972412,0.850675729,0.858121601,0.805293598,0.838642581,0.849321967,0.867904906,0.785278924,0.797629102
0.828018523,0.861413419,0.833424923,0.86277803,0.82928905,0.849652032,0.793716982,0.832699881,0.827081337,0.861384258,0.770806814,0.796489205
0.822463932,0.860426487,0.831984759,0.862809493,0.823891732,0.850443668,0.799569802,0.832374202,0.823028065,0.860942885,0.75856862,0.788025947
0.821910731,0.855824712,0.822470271,0.858061472,0.823898851,0.848994551,0.802178809,0.82671712,0.817513365,0.852868715,0.754934516,0.785989953
0.820080287,0.8613226,0.822761104,0.863381881,0.822877903,0.858187221,0.797783595,0.823243844,0.815214327,0.857096492,0.752015998,0.788433875
0.822929058,0.846665864,0.821315741,0.852624047,0.817363419,0.838068719,0.814016822,0.824523565,0.815886662,0.845781315,0.751129968,0.787476512
0.834494409,0.842116703,0.835654532,0.849241395,0.833247354,0.835569703,0.820024141,0.81871446,0.828480338,0.841983179,0.761693149,0.779341079
0.837436178,0.823775115,0.837979324,0.834007621,0.831707813,0.813420596,0.822412444,0.80440586,0.837111113,0.828783663,0.749756572,0.769826577
0.836119965,0.813485349,0.836243559,0.824034754,0.820178292,0.806942936,0.826414074,0.79790264,0.832523292,0.815426324,0.738614032,0.76850929
0.826814029,0.802570405,0.834681022,0.809204024,0.817017552,0.795562676,0.812506275,0.791614086,0.829486227,0.804830228,0.73392741,0.76046326
0.828293983,0.816238713,0.837033849,0.823032756,0.822673382,0.812040225,0.816730502,0.799655257,0.829418633,0.816534813,0.732085949,0.758747295
0.825794148,0.804517766,0.832355599,0.807523389,0.816853073,0.794448969,0.81086426,0.794408431,0.827588832,0.801941227,0.724929809,0.755749894
0.841625358,0.811982134,0.851463154,0.813426134,0.833884436,0.800658806,0.822518733,0.800500797,0.843534138,0.808584425,0.7336644,0.755471774
0.831489963,0.813312783,0.842726144,0.813612948,0.829092526,0.804457903,0.813130493,0.802536632,0.833850127,0.80793902,0.72105712,0.757008857
0.82473388,0.807370067,0.833773131,0.804594201,0.823315394,0.799963479,0.804217571,0.793255523,0.826675405,0.799588354,0.71366856,0.753409394
0.816004238,0.808099403,0.822713985,0.805794885,0.823379012,0.803623559,0.786657185,0.793532674,0.812915788,0.800229347,0.708925802,0.7505173
0.814549742,0.816080991,0.824830821,0.81560668,0.820509489,0.813168304,0.783914329,0.797157506,0.812101438,0.810053051,0.703527639,0.751395769
0.815682299,0.809778487,0.827845431,0.814483245,0.824877227,0.811319244,0.780941905,0.787737072,0.812835543,0.80561855,0.7065157,0.747944979
0.82037427,0.803819697,0.834756474,0.813132934,0.830324507,0.809209958,0.782981393,0.77816733,0.820325986,0.801925469,0.707645698,0.736728974
0.814202903,0.799018466,0.831258767,0.810722216,0.826803197,0.80530725,0.770772228,0.77141748,0.814740034,0.796849504,0.69230153,0.734869675
0.813861713,0.805915607,0.834547336,0.816543044,0.823564263,0.815785527,0.772889712,0.772662134,0.818198411,0.800859971,0.697057969,0.739569556
0.809316555,0.813839509,0.831921018,0.828966332,0.817223166,0.82563168,0.77161265,0.776350958,0.816373937,0.811142758,0.695466761,0.745844254
0.800497466,0.817854478,0.825689195,0.834300967,0.810334726,0.830038927,0.752899685,0.778665825,0.805693461,0.815688969,0.680371015,0.746082649
0.799488566,0.82160101,0.827478667,0.839217933,0.814726812,0.834054824,0.74845907,0.780646914,0.806671996,0.819109913,0.690120347,0.744371753
0.795154135,0.816520782,0.820874818,0.835487874,0.816592983,0.831276185,0.742839269,0.769801382,0.79719047,0.813928195,0.697618894,0.735741094
0.789020096,0.8166491,0.815775922,0.835900581,0.813141131,0.832134037,0.736595709,0.771393403,0.79033293,0.814042143,0.700683108,0.738160089
0.793248859,0.815581987,0.823214639,0.834148308,0.81497195,0.832297039,0.737542955,0.770019074,0.793657906,0.811612669,0.710103565,0.73591976
0.78758162,0.822174288,0.817475917,0.838900336,0.809685273,0.839602969,0.732053688,0.77622201,0.788953232,0.816053471,0.696820905,0.745523432
0.786448485,0.824630481,0.816348095,0.841101358,0.807743586,0.841305858,0.731240245,0.780381771,0.7878451,0.817548728,0.696484852,0.752185083
0.792560592,0.816594902,0.823544388,0.833104797,0.810965682,0.835032545,0.743816386,0.772930099,0.795377547,0.809121157,0.711848117,0.739843239
0.792759367,0.819582551,0.81769548,0.834031848,0.812934714,0.838965748,0.74485387,0.774212774,0.790703858,0.811295104,0.706716921,0.743954068
0.788361424,0.821601651,0.813359613,0.836247496,0.809976037,0.841381376,0.739118639,0.773478244,0.787501494,0.814216036,0.699354051,0.744042132
0.791405426,0.823626508,0.816268237,0.839373821,0.815512187,0.842722412,0.742365112,0.774316192,0.791097574,0.817313886,0.706807831,0.752021385
0.794240122,0.823927658,0.823101641,0.842368505,0.815064244,0.841368911,0.742526961,0.776569705,0.800379615,0.822304604,0.70446312,0.74702166
0.79289897,0.82682159,0.818618855,0.843103406,0.813451757,0.843193856,0.738769069,0.779368596,0.795915313,0.823549072,0.692136032,0.751549962
0.79983755,0.824091354,0.820390759,0.839915131,0.820910985,0.840687955,0.748388495,0.776349376,0.800138707,0.820364422,0.698306764,0.74817204
0.806139328,0.830641926,0.828054157,0.845462902,0.825830444,0.846742625,0.756625426,0.781230765,0.80784377,0.828024372,0.714193009,0.758580764
0.801988043,0.832559172,0.821366257,0.847087551,0.821451541,0.847480534,0.755764273,0.78356098,0.800719014,0.829971784,0.705873198,0.765574172
0.809415729,0.834267787,0.827415271,0.847543072,0.82514856,0.84955468,0.761366535,0.784048563,0.807105982,0.830225848,0.715049695,0.767077512
0.810248328,0.839791374,0.828561105,0.851324535,0.8264153,0.856059242,0.763024685,0.785260074,0.807772375,0.831505038,0.71593851,0.769123927
0.802755932,0.839061772,0.82510079,0.847888947,0.816335329,0.857490569,0.755063962,0.78204137,0.805147259,0.827504505,0.697825902,0.765523652
0.797910943,0.841346765,0.821020808,0.848974285,0.812680333,0.857978668,0.755349606,0.786054748,0.800373193,0.829555381,0.697112042,0.764229933
0.798803336,0.844382234,0.816943074,0.852679764,0.816046057,0.862142433,0.756979116,0.787383975,0.796821557,0.833152917,0.696679115,0.766070554
0.800611443,0.837733017,0.816664938,0.845164091,0.815294767,0.856767891,0.759967641,0.779384301,0.799015404,0.825090993,0.704071174,0.762103411
0.79745946,0.829038248,0.815392727,0.836678877,0.80995981,0.848724154,0.763894393,0.771139733,0.799097084,0.817176155,0.703724262,0.758185875
0.793605266,0.818181298,0.816511801,0.827810851,0.803500507,0.835895019,0.760075331,0.765008119,0.799985782,0.808907691,0.699269462,0.744658965
0.785895908,0.817906774,0.81128893,0.827896978,0.796722392,0.834070921,0.757066445,0.766839873,0.792378069,0.80971489,0.690656141,0.74721147
0.784617258,0.822898816,0.808926543,0.832645544,0.798180764,0.840422415,0.755513014,0.77641476,0.789613694,0.814483652,0.694140578,0.755940559
0.783196058,0.817832074,0.805492477,0.824554804,0.799151509,0.837113094,0.753370072,0.770238563,0.784377779,0.80735684,0.685200887,0.749354032
0.775617658,0.821125809,0.802845841,0.828011195,0.791623421,0.841126477,0.745773095,0.771577987,0.77898669,0.810306841,0.675013609,0.751632742
0.774408262,0.808887622,0.806038011,0.817801397,0.790834855,0.827061894,0.74527559,0.776037506,0.785174593,0.805183851,0.674084727,0.749739815
0.782513372,0.802203514,0.80833052,0.813005048,0.803354924,0.818929662,0.744663584,0.768782477,0.788185242,0.800422201,0.684403374,0.742039579
0.787757469,0.81145862,0.809942054,0.820696177,0.806767182,0.828002144,0.745390706,0.777570426,0.791534584,0.807757959,0.693105546,0.75160063
0.782028776,0.798935987,0.797452138,0.799768977,0.805857958,0.818838917,0.747489317,0.777926498,0.778697408,0.791844991,0.693111376,0.751103995
0.787472086,0.798053461,0.79748839,0.798102242,0.812205078,0.819421261,0.755226803,0.776277829,0.780188599,0.790549382,0.707764765,0.751764313
0.788319279,0.800253902,0.798016171,0.798474351,0.813905272,0.822405492,0.753947863,0.77711667,0.780643691,0.790498202,0.712251808,0.753780945
0.804621598,0.802022664,0.810098223,0.799740608,0.830601172,0.825302431,0.766882162,0.779380392,0.794171169,0.792856824,0.740046633,0.755822425
0.816701004,0.811926771,0.831846682,0.82332478,0.835835575,0.828284052,0.774752224,0.784277332,0.817276207,0.812686308,0.750768812,0.760187254
0.815719715,0.815475155,0.831243742,0.828051434,0.835975945,0.830491023,0.77069595,0.788476845,0.814938157,0.817643209,0.746376243,0.764992596
0.820197003,0.819895664,0.83634916,0.83450197,0.84019967,0.836169212,0.768957499,0.778559016,0.81612593,0.817680496,0.744870119,0.761825922
0.829480506,0.827630515,0.84552843,0.840262809,0.847643055,0.844124985,0.778789825,0.78277594,0.82417682,0.823250732,0.765211616,0.770579342
0.827050622,0.830752231,0.844423251,0.842836438,0.844167988,0.847464819,0.777576923,0.786727322,0.822847293,0.824429924,0.76805687,0.776077011
0.835071851,0.837408175,0.850810585,0.847885346,0.854023351,0.85249411,0.779440298,0.79382311,0.826690433,0.827573038,0.77764466,0.782944347
0.832366498,0.837734517,0.84380975,0.846779846,0.851913152,0.85294218,0.784427163,0.796470839,0.822653502,0.826449225,0.776537997,0.785074858
0.822768638,0.842058939,0.834115994,0.851655417,0.842079217,0.859312533,0.779646619,0.800010196,0.814105178,0.829149378,0.766169818,0.793680323
0.831221918,0.853872941,0.833390943,0.852230854,0.854996152,0.875439166,0.773060535,0.802029113,0.810994435,0.829974228,0.764258583,0.799064433
0.841665322,0.861093628,0.841638468,0.859170701,0.867290366,0.883347988,0.781140161,0.80491009,0.819303387,0.835767045,0.782590045,0.811327594
0.84004632,0.858872602,0.838355198,0.85628183,0.867640433,0.882919731,0.775889287,0.802260867,0.814889314,0.832201098,0.783145753,0.810255061
0.847800754,0.8571117,0.842242425,0.855972519,0.878485844,0.88225482,0.775471998,0.798053834,0.817653333,0.831277525,0.78895678,0.807194146
0.85281921,0.860628873,0.846262532,0.85981628,0.882045506,0.886097621,0.777220311,0.800307793,0.821942126,0.834510451,0.790335827,0.811586001
0.850846656,0.86565876,0.848300255,0.86408026,0.879279751,0.89144347,0.775557908,0.800744224,0.822435598,0.838104595,0.78895678,0.817722436
0.856209276,0.862350132,0.857376268,0.862273317,0.884186333,0.888067834,0.77549508,0.797941968,0.827279919,0.834743872,0.796953831,0.816843725
0.85909405,0.862210252,0.859163429,0.861662182,0.889707752,0.888083143,0.774422042,0.796683956,0.8274545,0.834396868,0.805393304,0.813253104
0.868999216,0.863868298,0.866169952,0.863675888,0.898780112,0.889685193,0.783445368,0.79735773,0.834574739,0.836500641,0.814579346,0.816094735
